Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
70	8	0.6918	5.09792413289034	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	179.0		168.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2521.376	575	575	575	575	693.0	575.0	573.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.02428493570626666	adam	10	+accuracy	0.999	2521.376	58.00000000000001	17	575	575	575	575	693.0	575.0	573.0	575.0	0.0037046710276626977	0	0.6844	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.990573442434963
71	11	0.7609999999999999	0.7427083815954909	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6]	329.0		364.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2524.348	575	575	581	575	573.0	707.0	573.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0011483231439780776	adam	10	+accuracy	0.997	2524.348	66.0	20	575	251	575	575	573.0	707.0	573.0	575.0	0.04943346627987921	0	0.7594	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7620152687724633
72	23	0.746	0.7086764823032331	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	32	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	228.0		194.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2530.88	575	697	697	575	575.0	573.0	575.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.000156961095139936	adam	10	+accuracy	0.855	2530.88	58.00000000000001	32	575	697	581	575	575.0	573.0	575.0	575.0	0.4625543877482414	0	0.7458	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7082270398924623
73	3	0.31	1.3491231233258791	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2521.608	575	575	641	575	581.0	575.0	573.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.7335468117049407e-06	adam	10	+accuracy	0.335	2521.528	40.0	12	575	575	641	575	581.0	575.0	573.0	575.0	1.3535987958312037	0	0.31	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3486432108698012
74	19	0.7378	0.7245719474327715	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	28	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2522.14	575	575	575	575	575.0	575.0	581.0	581.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.007426804927093458	adam	10	+accuracy	0.903	2522.14	39.0	28	575	575	575	575	575.0	575.0	581.0	581.0	0.3011431125923991	0	0.7374	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7242174356044093
75	16	0.1958	1.3895011808298812	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.4												linear					bag_of_word_counts	classifier	2516.888	685	697	1179	575	575.0	1181.0	581.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.5962546742171231e-06	adam	10	+accuracy	0.21	2516.888	1002.0	25	575	581	581	575	575.0	573.0	575.0	575.0	1.3894332870841026	0	0.1956	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3894738894474656
76	25	0.7508	0.7250773989701573	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	34	64	basic	0.4					50.0			[1, 2, 3, 4, 5]	259.0		115.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.5	575	575	575	573	681.0	575.0	573.0	1009.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00019481307599550306	adam	10	+accuracy	0.813	2537.5	59.00000000000001	34	575	575	575	573	681.0	575.0	573.0	1009.0	0.5925658438354731	0	0.7508	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7246526706067822
77	36	0.3624	1.3792950443074674	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	45	64	basic	0.4												linear					bag_of_word_counts	classifier	2508.784	703	765	705	813	1133.0	851.0	575.0	889.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.0911546310192737e-05	adam	10	+accuracy	0.37	2508.784	2993.0	45	575	575	10	731	581.0	575.0	575.0	575.0	1.3774096891283991	0	0.3624	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3792837103710902
78	18	0.3906	1.3256380995617638	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	27	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2522.944	581	573	581	575	581.0	575.0	575.0	581.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.721419393060188e-05	adam	10	+accuracy	0.412	2522.944	101.0	27	489	573	265	575	575.0	575.0	575.0	581.0	1.3137617334723473	0	0.3906	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3254935515077808
79	7	0.0586	1.5358953838106952	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2521.844	575	575	575	581	573.0	573.0	573.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.8055513791951983e-05	adam	10	+accuracy	0.093	2521.84	46.0	16	575	575	575	581	573.0	573.0	573.0	575.0	1.5524096265435219	0	0.0586	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.532853395124025
80	5	0.5558	1.334352451034739	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.4		final_state		True		270.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2517.848	575	575	601	581	725.0	575.0	573.0	829.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.3009139485324678e-05	adam	10	+accuracy	0.565	2517.848	138.0	14	575	575	601	581	725.0	575.0	573.0	829.0	1.3059166297316551	0	0.545	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3106016343152975
81	17	0.1102	1.4298331284824806	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2521.784	575	581	575	575	573.0	755.0	573.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.7144638150479594e-06	adam	10	+accuracy	0.168	2521.784	81.0	26	575	581	575	0	573.0	755.0	573.0	575.0	1.4399544298648834	0	0.1102	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4298049181322507
82	20	0.6926	0.9210471624060522	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.1												linear					bag_of_word_counts	classifier	2537.704	749	581	575	1181	573.0	755.0	731.0	939.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0014694399772360565	adam	10	+accuracy	0.835	2537.704	1299.0	29	575	575	575	575	573.0	573.0	575.0	581.0	0.6327985189855099	0	0.6924	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9198510488377342
83	17	0.2566	1.457561082477811	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2521.572	575	575	575	575	575.0	581.0	575.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.901937305917613e-06	adam	10	+accuracy	0.263	2521.572	40.0	26	575	575	575	575	575.0	581.0	575.0	575.0	1.4630022644996643	0	0.2566	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4574608983872812
84	5	0.6698	4.978550246999234	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	428.0		147.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2527.28	575	733	575	1201	575.0	575.0	573.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.01953319671130921	adam	10	+accuracy	0.999	2527.28	27.0	14	575	733	575	1201	575.0	575.0	573.0	575.0	0.005046812875661999	0	0.6624	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.361603534674343
85	42	0.5416	1.3641595297221896	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	49	64	basic	0.1												linear					bag_of_word_counts	classifier	2516.636	575	705	1107	1121	575.0	769.0	729.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.694446642303417e-05	adam	10	+accuracy	0.632	2516.636	1979.0	49	575	575	575	575	573.0	573.0	573.0	573.0	1.356342487037182	0	0.5416	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3641478472118136
86	11	0.7612	0.6731044382234163	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6]	507.0		391.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2527.304	575	573	575	575	723.0	575.0	575.0	1049.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0003701608901024821	adam	10	+accuracy	0.947	2527.304	36.0	20	575	573	575	575	723.0	575.0	575.0	1049.0	0.21307722479104999	0	0.7598	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6698047824298279
87	28	0.6168	1.1369855102104476	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	37	64	basic	0.0												linear					bag_of_word_counts	classifier	2516.752	979	575	709	1181	573.0	573.0	731.0	939.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00029363833512571714	adam	10	+accuracy	0.7120000000000001	2516.752	1616.0	37	725	573	709	575	573.0	573.0	575.0	0.0	1.0287560187280178	0	0.6168	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.1367130370079717
88	17	0.6474	1.0200501091872591	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.1												linear					bag_of_word_counts	classifier	2516.72	783	575	575	575	573.0	785.0	575.0	997.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0007703579580519272	adam	10	+accuracy	0.7490000000000001	2516.72	1085.0	26	575	575	575	575	573.0	573.0	575.0	575.0	0.8330179192125797	0	0.6474	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0173820423174509
89	31	0.6572	0.9481881132608728	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	40	64	basic	0.1		meanpool		True		375.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.252	575	581	575	575	723.0	575.0	575.0	1145.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.9110686348757e-05	adam	10	+accuracy	0.6629999999999999	2547.252	110.0	40	575	18	575	575	575.0	575.0	575.0	1145.0	0.9374713115394115	0	0.657	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9479833607432208
90	1	0.6036	1.3026102072075951	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.2		final_state		True		250.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2525.8520000000008	725	573	709	575	573.0	573.0	575.0	689.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.519243801512292e-05	adam	10	+accuracy	0.591	2525.8520000000008	44.0	10	599	573	581	575	573.0	573.0	575.0	689.0	1.0042585954070091	0	0.5798	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.027748765070227
91	27	0.547	1.0879528084887733	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	36	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2513.048	1047	689	705	581	743.0	765.0	791.0	717.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0008622453976464433	adam	10	+accuracy	0.5589999999999999	2513.048	324.0	36	659	575	575	581	743.0	583.0	575.0	717.0	1.0365957356989384	0	0.547	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0876495385471778
92	0	0.5386	1.3384761010544208	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3		final_state		True		398.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.592	659	575	575	575	581.0	737.0	575.0	889.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.0235802193307426e-05	adam	10	+accuracy	0.545	2546.588	109.0	9	539	575	575	575	581.0	447.0	575.0	889.0	1.0633662976324558	0	0.5386	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0801075945926617
93	27	0.3138	1.3830466406254829	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	36	64	basic	0.3												linear					bag_of_word_counts	classifier	2517.224	575	765	979	813	1147.0	711.0	575.0	1003.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.687551627632734e-06	adam	10	+accuracy	0.301	2517.224	2040.0	36	575	575	575	575	459.0	575.0	573.0	575.0	1.3828216195106506	0	0.3138	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3830348932290382
94	14	0.505	1.350763422024401	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2530.136	575	581	575	573	575.0	575.0	573.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.1977661733960194e-06	adam	10	+accuracy	0.36	2530.136	35.0	23	575	581	575	573	575.0	575.0	573.0	575.0	1.3574453964829445	0	0.505	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3506807858430887
95	4	0.6164	42.095290292667435	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7]	84.0		162.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2524.288	575	575	575	575	573.0	601.0	573.0	573.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.09621988743028688	adam	10	+accuracy	0.991	2524.28	24.0	13	575	575	575	575	573.0	601.0	573.0	573.0	0.02545855328207836	0	0.6058	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	37.60970067374314
96	29	0.522	1.3704974621157102	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	38	64	basic	0.3												linear					bag_of_word_counts	classifier	2517.108	979	575	709	743	581.0	575.0	575.0	939.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.71069480840499e-05	adam	10	+accuracy	0.555	2517.108	1739.0	38	777	573	575	575	575.0	575.0	575.0	601.0	1.3651659786701202	0	0.522	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3704770320578463
97	22	0.5592	1.0079630311531356	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	220.0		303.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2526.124	575	705	679	575	573.0	575.0	575.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.5429661667491618e-05	adam	10	+accuracy	0.5710000000000001	2526.124	54.0	31	575	705	679	575	573.0	575.0	575.0	575.0	0.9875546433031559	0	0.5589999999999999	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0073857224440272
98	4	0.7086	127.2428402961055	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	330.0		330.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2527.604	699	573	763	575	573.0	575.0	575.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.04895019722444592	adam	10	+accuracy	0.999	2527.6	26.0	13	699	573	763	575	573.0	575.0	575.0	575.0	0.06978145241737366	0	0.6944	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	178.79415758350228
99	16	0.7568	0.6832860945900784	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	454.0		408.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2530.008	575	575	575	575	573.0	785.0	575.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00026871338151962575	adam	10	+accuracy	0.954	2530.008	49.0	25	575	575	575	575	573.0	785.0	575.0	575.0	0.19427587371319527	0	0.7544	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6817227111587042
100	26	0.471	1.3712992713421206	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	35	64	basic	0.1		final_state		True		94.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2525.14	575	575	575	575	573.0	573.0	575.0	653.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.052777499747998e-06	adam	10	+accuracy	0.481	2525.14	143.0	35	575	573	575	575	573.0	573.0	575.0	653.0	1.3707935437560081	0	0.471	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3712104664573186
101	7	0.7566	0.804427492467663	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.0					50.0			[1, 2, 3, 4, 5]	488.0		177.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2526.488	575	575	575	647	575.0	575.0	575.0	737.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0020274904799951568	adam	10	+accuracy	0.985	2526.488	28.0	16	575	575	575	647	575.0	575.0	575.0	737.0	0.07132957060821354	0	0.7532	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8489144685902174
102	27	0.4974	1.2875262604484077	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	36	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2522.224	581	573	763	575	573.0	575.0	575.0	575.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00027563372826507797	adam	10	+accuracy	0.463	2522.224	54.0	36	581	573	763	575	573.0	575.0	575.0	575.0	1.2791409939527512	0	0.4974	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.2872568293462825
103	0	0.5386	1.194460806967337	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7]	83.0		156.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2524.84	575	575	575	573	581.0	575.0	573.0	603.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.7926891204386968e-05	adam	10	+accuracy	0.545	2524.828	16.0	9	575	575	575	573	581.0	575.0	573.0	603.0	1.065801303833723	0	0.5386	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0771992878068852
104	22	0.596	1.2607237462756	False	1000	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.4												linear					bag_of_word_counts	classifier	2517.856	575	749	1087	1211	575.0	791.0	575.0	737.0	/home/suching/reproducibility/data/hatespeech/train_1k_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00017390603576463622	adam	10	+accuracy	0.6659999999999999	2517.856	1054.0	31	575	575	575	573	575.0	575.0	573.0	575.0	1.2185091227293017	0	0.596	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.2601817318155797
