Unnamed: 0	accuracy	best_epoch	best_validation_accuracy	best_validation_loss	bucket	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	dim	embedding	epoch	evaluate_on_test	f1	iterator.batch_size	iterator.type	label_prefix	loss	lr	lr_update_rate	maxn	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	neg	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	precision	recall	test_data_path	thread	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss	vocabulary.max_vocab_size	word_ngrams	ws
14.0		19.0	0.8892	0.44711883658472495		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			28	False		64.0	basic						0.1					50.0			[1, 2, 3]	316.0		347.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4434.832	4989.0	8169.0	5621.0	4597.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00047269405237803915	adam	10.0	+accuracy	1.0	4434.832	658.0	28.0	4579.0	7385.0	5621.0	4017.0	0.0009270339918593627	0.0	0.889	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4598699986368795	10000.0		
15.0		15.0	0.7354	0.6261697087106826		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			24	False		64.0	basic						0.4					50.0			[1, 2, 3]	216.0		452.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4430.0920000000015	4989.0	9367.0	5621.0	4597.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	7.3911978822990986e-06	adam	10.0	+accuracy	0.70675	4430.0920000000015	533.0	24.0	4989.0	11.0	5621.0	4597.0	0.6239097935323137	0.0	0.7344	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.624065360690974	10000.0		
16.0		27.0	0.7108	0.6381524967241891		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			36	False		64.0	basic						0.3					50.0			[1, 2, 3, 4]	325.0		369.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4437.324000000001	10497.0	9685.0	4429.0	9591.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	4.054851051454837e-06	adam	10.0	+accuracy	0.6929	4437.324000000001	913.0	36.0	4989.0	9367.0	2177.0	9591.0	0.6358672955546516	0.0	0.7092	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6378588706632203	10000.0		
17.0		22.0	0.8390000000000001	0.3590962414311457		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			31	False		64.0	basic						0.2					50.0			[1, 2, 3]	294.0		174.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4431.06	7709.0	5889.0	10463.0	7975.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	4.01101583967875e-05	adam	10.0	+accuracy	0.865	4431.06	722.0	31.0	7709.0	5889.0	10463.0	7975.0	0.3233907645502791	0.0	0.8384	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3585594458670556	10000.0		
18.0		40.0	0.7956	0.4596382130550433		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			49	False		64.0	basic						0.2					50.0			[1, 2, 3]	213.0		153.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4433.832	9527.0	5889.0	10463.0	7975.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	2.1946949811508625e-05	adam	10.0	+accuracy	0.8086	4433.832	1066.0	49.0	3963.0	5889.0	3217.0	7975.0	0.4457976181095781	0.0	0.7956	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.459530742485312	10000.0		
19.0		0.0	0.7786	0.532319490102273		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			9	False		64.0	basic						0.2					50.0			[1, 2, 3]	493.0		408.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4426.12	8647.0	8197.0	10403.0	5319.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.03134394801205126	adam	10.0	+accuracy	0.6101	4426.084	250.00000000000003	9.0	8647.0	8197.0	10403.0	5319.0	0.6236705770507788	0.0	0.5786	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8371347343619864	10000.0		
20.0		12.0	0.8909999999999999	0.3390664588424224		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			21	False		64.0	basic						0.2					50.0			[1, 2, 3, 4]	294.0		217.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4432.944	8647.0	8197.0	10403.0	5319.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00026298443475890825	adam	10.0	+accuracy	0.99995	4432.936	542.0	21.0	8647.0	8197.0	10403.0	5319.0	0.0070679045517366545	0.0	0.8878	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3656366942804071	10000.0		
21.0		1.0	0.8406	0.40649266682470897		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			10	False		64.0	basic						0.0					50.0			[1, 2, 3, 4]	271.0		346.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4428.992	4989.0	8169.0	5621.0	4597.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.021635620990688244	adam	10.0	+accuracy	0.95205	4428.5920000000015	273.0	10.0	4989.0	8169.0	5621.0	4597.0	0.12741306074225486	0.0	0.812	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8868987320721904	10000.0		
22.0		0.0	0.701	2.5172747909268245		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			9	False		64.0	basic						0.3					50.0			[1, 2, 3, 4, 5]	299.0		372.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4430.804	9527.0	8533.0	10403.0	7875.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.055101271907558855	adam	10.0	+accuracy	0.55295	4430.804	266.0	9.0	9527.0	8533.0	10403.0	7875.0	1.0831061962503976	0.0	0.514	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	21.459151107299174	10000.0		
23.0		21.0	0.8356	0.3684097043698347		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			30	False		64.0	basic						0.3					50.0			[1, 2, 3, 4, 5]	252.0		490.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4435.56	4989.0	7385.0	7703.0	4597.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	3.1533530671855605e-05	adam	10.0	+accuracy	0.867	4435.548	782.0	30.0	3309.0	7385.0	11.0	4017.0	0.3260608536842913	0.0	0.8352	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3676010496631453	10000.0		
24.0		25.0	0.8212	0.4016924960703789		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			34	False		64.0	basic						0.3					50.0			[1, 2, 3]	111.0		83.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4429.528	10151.0	2305.0	10253.0	7867.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	4.22739102344616e-05	adam	10.0	+accuracy	0.83855	4429.528	715.0	34.0	10151.0	2305.0	7327.0	4765.0	0.3811238710872663	0.0	0.821	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4014007700017736	10000.0		
25.0		21.0	0.8864	0.4694988028723983		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			30	False		64.0	basic						0.4					50.0			[1, 2, 3, 4, 5]	193.0		489.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4431.164000000002	9527.0	8533.0	10463.0	7875.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0004919666112996147	adam	10.0	+accuracy	1.0	4431.16	725.0	30.0	7709.0	5889.0	10463.0	7875.0	0.0005044707367881039	0.0	0.8854	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4781760483791557	10000.0		
26.0		28.0	0.8614	0.3146160279836836		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			37	False		64.0	basic						0.3					50.0			[1, 2, 3, 4]	441.0		447.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4429.1759999999995	8053.0	12725.0	10253.0	7867.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	6.1403171136933e-05	adam	10.0	+accuracy	0.9173	4429.1759999999995	1007.0	37.0	4499.0	11.0	10253.0	7867.0	0.21438664333603247	0.0	0.8598	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3146522116811969	10000.0		
27.0		47.0	0.6194	0.6776755814310871		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			49	False		64.0	basic						0.2					50.0			[1, 2, 3, 4]	130.0		206.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4427.4079999999985	3963.0	5889.0	3217.0	7975.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	2.5788642853361848e-06	adam	10.0	+accuracy	0.5864	4427.4079999999985	1088.0	49.0	0.0	0.0	3217.0	0.0	0.6778337018558392	0.0	0.6194	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6776576955107194	10000.0		
28.0		2.0	0.8740000000000001	0.3361125869464271		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			11	False		64.0	basic						0.0					50.0			[1, 2, 3]	91.0		269.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4432.54	5867.0	1963.0	10403.0	5319.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.006075273061936732	adam	10.0	+accuracy	1.0	4432.54	251.00000000000003	11.0	5867.0	1963.0	10403.0	5319.0	9.996145695876388e-05	0.0	0.8604	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.483830759419671	10000.0		
29.0		14.0	0.8798	0.2967412590603285		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			23	False		64.0	basic						0.1					50.0			[1, 2, 3, 4]	128.0		192.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4425.7840000000015	4579.0	7385.0	8235.0	4017.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00015685627081706957	adam	10.0	+accuracy	0.97585	4425.7840000000015	512.0	23.0	3309.0	2351.0	8235.0	4017.0	0.09276662303950076	0.0	0.8768	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3009872644951072	10000.0		
30.0		0.0	0.8640000000000001	0.3212847202261792		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			9	False		64.0	basic						0.4					50.0			[1, 2, 3]	160.0		259.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4433.3279999999995	10151.0	3499.0	3445.0	5319.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00863369999550322	adam	10.0	+accuracy	0.9903	4433.324000000001	215.0	9.0	5475.0	3499.0	3445.0	5319.0	0.03187462679802636	0.0	0.8534	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3293393556075759	10000.0		
31.0		13.0	0.831	1.4823269523397278		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			22	False		64.0	basic						0.0					50.0			[1, 2, 3, 4, 5]	205.0		125.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4431.832	8053.0	12725.0	10253.0	5883.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.026554009594162088	adam	10.0	+accuracy	0.9922	4431.832	545.0	22.0	8053.0	10433.0	10253.0	5883.0	0.029145472572920036	0.0	0.8254	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.678358782318574	10000.0		
32.0		2.0	0.6268	273.8335097107706		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			11	False		64.0	basic						0.1					50.0			[1, 2, 3]	335.0		321.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4429.492	9751.0	2305.0	7327.0	4999.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.06972719139571194	adam	10.0	+accuracy	0.58995	4429.492	282.0	11.0	5787.0	2305.0	7327.0	4999.0	0.7247718863022594	0.0	0.552	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.0392684302752535	10000.0		
33.0		2.0	0.8740000000000001	0.31393266176875634		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			11	False		64.0	basic						0.0					50.0			[1, 2, 3]	188.0		137.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4426.312	4989.0	7385.0	5621.0	3465.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.008002131808940001	adam	10.0	+accuracy	1.0	4426.312	258.0	11.0	4579.0	7385.0	5621.0	3465.0	1.5153939398332904e-05	0.0	0.8728	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4079245857045617	10000.0		
34.0		21.0	0.8340000000000001	0.3812763242027428		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			30	False		64.0	basic						0.4					50.0			[1, 2, 3, 4]	370.0		131.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4427.1	10497.0	9685.0	4429.0	9591.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	3.236385049512232e-05	adam	10.0	+accuracy	0.85425	4427.1	784.0	30.0	4989.0	9685.0	2177.0	9591.0	0.3502796838839595	0.0	0.8316	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3804855955929696	10000.0		
35.0		20.0	0.8658	0.31089763399920883		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			29	False		64.0	basic						0.3					50.0			[1, 2, 3, 4]	284.0		489.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4426.312	10151.0	10905.0	7327.0	4765.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	7.376687349120544e-05	adam	10.0	+accuracy	0.9212	4426.304	722.0	29.0	10151.0	3499.0	3445.0	4765.0	0.2083078038197356	0.0	0.8656	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.31070810961949674	10000.0		
36.0		17.0	0.8394	0.3547545364008674		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			26	False		64.0	basic						0.4					50.0			[1, 2, 3]	91.0		120.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4433.5920000000015	8053.0	2351.0	10253.0	5883.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	6.558936163424741e-05	adam	10.0	+accuracy	0.86355	4433.556	552.0	26.0	8053.0	2351.0	10253.0	5883.0	0.3201032126197419	0.0	0.8394	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3534539687105372	10000.0		
37.0		36.0	0.843	0.3511946191893348		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			45	False		64.0	basic						0.3					50.0			[1, 2, 3]	70.0		245.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4430.452	10497.0	9685.0	2177.0	9591.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	7.249666148535849e-05	adam	10.0	+accuracy	0.8738	4430.452	922.0	45.0	4989.0	8169.0	2177.0	4597.0	0.30507278194823584	0.0	0.8428	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.35118028738453416	10000.0		
38.0		24.0	0.8444	0.35266830074259004		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			33	False		64.0	basic						0.3					50.0			[1, 2, 3, 4]	481.0		467.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4429.856	9527.0	8533.0	10463.0	7975.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	3.407454330475207e-05	adam	10.0	+accuracy	0.87245	4429.856	910.0	33.0	7709.0	5889.0	10463.0	7975.0	0.30612233490608753	0.0	0.843	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3521244451403618	10000.0		
39.0		2.0	0.7292	37.593509505066685		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			11	False		64.0	basic						0.1					50.0			[1, 2, 3]	360.0		210.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4432.572	6491.0	8197.0	10403.0	5319.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0430529402918835	adam	10.0	+accuracy	0.74655	4432.572	283.0	11.0	6491.0	8197.0	10403.0	5319.0	0.4618029438268643	0.0	0.6946	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0165282585952855	10000.0		
40.0		0.0	0.7246	1.1092762264269818		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			9	False		64.0	basic						0.0					50.0			[1, 2, 3, 4]	87.0		337.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4430.512	8053.0	12725.0	10253.0	3197.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.03949334011981097	adam	10.0	+accuracy	0.5209	4430.512	215.0	9.0	8053.0	12725.0	10253.0	3197.0	1.1152131043303126	0.0	0.5156	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0294693368899672	10000.0		
41.0		5.0	0.8786	0.3036691577562803		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			14	False		64.0	basic						0.1					50.0			[1, 2, 3, 4, 5]	157.0		394.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4433.168	4499.0	12725.0	10253.0	7867.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00022430966778197345	adam	10.0	+accuracy	0.99985	4433.168	348.0	14.0	4499.0	2305.0	7327.0	7867.0	0.01141633676549497	0.0	0.8768	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3765721997316879	10000.0		
42.0		6.0	0.8822	0.8977767680830593		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			15	False		64.0	basic						0.0					50.0			[1, 2, 3]	451.0		322.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4428.056	9527.0	8533.0	10463.0	7875.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0030915135904262237	adam	10.0	+accuracy	1.0	4428.056	389.0	15.0	9527.0	5889.0	10463.0	7875.0	2.1175038033780962e-05	0.0	0.8818	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.021682069460048	10000.0		
43.0		6.0	0.7768	20.60743210889116		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			15	False		64.0	basic						0.2					50.0			[1, 2, 3, 4, 5]	498.0		477.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4438.344	10497.0	9685.0	4429.0	9591.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.047016723314452405	adam	10.0	+accuracy	0.82175	4438.344	474.00000000000006	15.0	10497.0	9685.0	2177.0	9591.0	1.4932170698341851	0.0	0.772	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.294549837142607	10000.0		
44.0		1.0	0.8706	0.3055672195704677		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			10	False		64.0	basic						0.2					50.0			[1, 2, 3]	352.0		355.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4435.316	4989.0	9367.0	2177.0	9591.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.006285096181759818	adam	10.0	+accuracy	1.0	4435.316	262.0	10.0	4989.0	9367.0	2177.0	4597.0	4.114886037648296e-05	0.0	0.8626	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4584809503977811	10000.0		
45.0		2.0	0.8922	0.2625536840361885		False	20000	True	single_id	just_spaces	semisupervised_text_classification_json			11	False		64.0	basic						0.1					50.0			[1, 2, 3, 4]	395.0		349.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier		4426.192	3309.0	7385.0	8235.0	5883.0					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.001592437956185734	adam	10.0	+accuracy	1.0	4426.192	315.0	11.0	3309.0	2351.0	8235.0	5883.0	8.837427622594009e-05	0.0	0.8884	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7726609269274941	10000.0		
