Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.num_layers	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.elmo.archive_file	model.input_embedder.token_embedders.elmo.bos_eos_tokens	model.input_embedder.token_embedders.elmo.dropout	model.input_embedder.token_embedders.elmo.remove_bos_eos	model.input_embedder.token_embedders.elmo.requires_grad	model.input_embedder.token_embedders.elmo.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_data_path	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss	vocabulary.max_vocab_size
13	1	0.5091743119266054	1.2117562081132616	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	10	False	32	basic	0.0	['final_state maxpool']	True	116	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4178.824000000001	2477	1957	2317	2351	2605	2051	2375	2487		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.08574054023268714	adam	10	+accuracy	0.5085260115606937	4178.824000000001	301.0	10	10	1957	2305	1715	2605	2051	2375	2487	0.7199416484700919	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.6932136139699391	10000
14	26	0.7786697247706422	0.4704320739422526	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	35	False	32	basic	0.4	['maxpool attention final_state meanpool']	True	211	1074	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4172.532	2345	2781	2703	2891	2757	2749	2485	2905		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.08585114885271086	adam	10	+accuracy	0.7306358381502891	4172.532	892.0	35	2345	469	1731	2321	2605	1705	1895	2905	0.5515817444994703	0	0.7580275229357798	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.4860693312117032	10000
15	17	0.8497706422018348	0.4597461867545332	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	26	False	32	basic	0.4	['final_state']	True	501	1074	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.644	2449	1957	2347	3411	2635	2635	2403	2953		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.432325507449016e-05	adam	10	+accuracy	0.9913294797687862	4174.644	704.0	26	2275	1957	1955	3409	2561	2635	1929	2953	0.0507123366787961	0	0.8486238532110092	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.4729710513991969	10000
16	1	0.8704128440366973	0.3189403760646071	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	10	False	32	basic	0.0	['meanpool final_state maxpool']	True	267	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4172.68	2345	2307	2703	2733	2757	2749	2457	2905		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00484992254165659	adam	10	+accuracy	1.0	4172.68	291.0	10	2345	2277	10	2733	2679	2749	2457	2905	0.00024427035780546304	0	0.8532110091743119	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	1.0511094174746956	10000
17	6	0.8027522935779816	0.5265859282974686	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	15	False	32	basic	0.4	['maxpool meanpool']	True	97	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4176.456	2275	1959	2319	3437	2791	2635	1929	2981		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0418037674966233	adam	10	+accuracy	0.9885838150289016	4176.456	420.0	15	1957	1959	1955	3437	2791	2635	1929	2953	0.030464512081430525	0	0.7901376146788991	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	1.0777955225535802	10000
18	7	0.8646788990825688	0.7706534567156008	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	16	False	32	basic	0.4	['final_state meanpool attention maxpool']	True	336	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.86	2275	1959	2319	3411	2791	2635	1929	2953		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002408341362285701	adam	10	+accuracy	1.0	4174.86	461.00000000000006	16	1957	1959	1955	3411	2791	2635	1929	2953	0.0001707874015316985	0	0.8497706422018348	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	1.1532611141114362	10000
19	8	0.8715596330275229	0.674659166218979	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	17	False	32	basic	0.0	['final_state meanpool maxpool attention']	True	276	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4172.968	2779	3071	2675	3421	2757	2841	2977	2875		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0003940749414136877	adam	10	+accuracy	0.9998554913294798	4172.968	516.0	17	1747	3071	2675	2705	2757	10	2977	2385	0.0005942110555924577	0	0.8715596330275229	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.7787078798615507	10000
20	1	0.856651376146789	0.3696256796164172	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	10	False	32	basic	0.4	['final_state']	True	390	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4175.308	2345	2277	2703	2705	2757	2749	3005	2905		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00015089513942043547	adam	10	+accuracy	0.9982658959537573	4175.308	303.0	10	2345	2277	2703	2705	2679	2749	2457	2905	0.006191397201664711	0	0.8497706422018348	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.8673809064286095	10000
21	7	0.5871559633027523	0.6872459117855344	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	16	False	32	basic	0.3	['final_state maxpool attention']	True	87	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.664000000002	2345	2753	2359	2919	2707	2777	1895	2905		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.4631845803815869e-06	adam	10	+accuracy	0.5423410404624277	4174.664000000002	450.0	16	2345	2753	2359	2891	2605	2669	1895	2905	0.689646821142891	0	0.5756880733944955	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.6862286052533558	10000
22	2	0.8428899082568807	0.38907900771924425	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	11	False	32	basic	0.4	['maxpool meanpool']	True	318	1074	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4170.88	2779	3035	1495	3421	2207	2841	2977	2875		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.02166473394923456	adam	10	+accuracy	0.9985549132947976	4170.88	303.0	11	2779	3035	1495	3421	2207	2841	2977	2875	0.004770412466012387	0	0.783256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	1.740687640649932	10000
23	10	0.8325688073394495	0.3928768022784165	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	19	False	32	basic	0.2	['attention maxpool final_state meanpool']	True	239	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.148	2779	3071	1495	3449	2207	2841	2977	2875		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.0251803095067999e-05	adam	10	+accuracy	0.8475433526011561	4174.148	539.0	19	2779	3071	1495	3421	2207	2841	2977	2875	0.3563318900798323	0	0.8302752293577982	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.3910072876938752	10000
24	11	0.8405963302752294	0.3784881941974163	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	20	False	32	basic	0.0	['maxpool']	True	195	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.844	1957	1959	1955	3411	2791	2635	1957	2981		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.3822402090761453e-05	adam	10	+accuracy	0.8541907514450867	4174.844	563.0	20	1957	1959	1955	2901	2791	0	0	2035	0.3534936399503787	0	0.8394495412844036	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.3753277388002192	10000
25	2	0.8612385321100917	0.4113079495728016	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	11	False	32	basic	0.1	['maxpool final_state meanpool']	True	248	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4175.076	1747	3099	2675	2705	2757	2869	2977	2875		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00013602804096916058	adam	10	+accuracy	0.9982658959537573	4175.076	340.0	11	1747	3099	2675	2705	2757	2749	2977	2385	0.005635704029746318	0	0.8405963302752294	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.986008170992136	10000
26	28	0.7465596330275229	0.5323279116834913	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	37	False	32	basic	0.1	['final_state maxpool']	True	375	1074	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.856	2779	3099	2675	3421	2757	2869	2977	2875		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.09935515205103183	adam	10	+accuracy	0.6973988439306359	4174.856	961.0	37	1747	3099	2675	2705	2757	2749	2977	2385	0.5719941252936965	0	0.7305045871559633	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.5373700335621834	10000
27	26	0.7889908256880734	0.4841890100921904	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	35	False	32	basic	0.4	['attention']	True	222	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.288	2447	2781	2675	2891	2679	2749	2485	2905		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.475631936785448e-06	adam	10	+accuracy	0.7696531791907515	4174.288	956.0	35	2447	1605	1731	2323	2605	1707	1895	2905	0.5087544440124442	0	0.7889908256880734	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.4834913920078959	10000
28	11	0.5114678899082569	0.6854219436645508	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	20	False	32	basic	0.1	['attention']	True	172	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.564	2247	1957	2347	3409	2635	2635	1929	2953		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.045536056105264e-06	adam	10	+accuracy	0.5276011560693642	4174.564	576.0	20	2247	1957	1941	3395	2561	2635	1929	2953	0.6852165751742877	0	0.5114678899082569	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.6847587802580425	10000
29	18	0.8486238532110092	0.3683853314391205	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	27	False	32	basic	0.4	['final_state maxpool meanpool attention']	True	378	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4179.56	1957	1959	1985	3437	2793	2663	1929	2953		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.012470355124790809	adam	10	+accuracy	0.9447976878612716	4179.56	854.0	27	0	1959	0	2901	2793	0	0	0	0.17872968534102088	0	0.841743119266055	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.4708020697746958	10000
30	2	0.8635321100917431	0.3799134950552668	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	11	False	32	basic	0.3	['maxpool attention']	True	425	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4171.835999999998	2345	2753	2675	2891	2679	2749	2485	2905		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.60169645985317e-05	adam	10	+accuracy	0.9994219653179192	4171.835999999998	336.0	11	2345	2753	2329	2891	2679	2749	1881	2905	0.002613310732187764	0	0.8635321100917431	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.7917975010350347	10000
31	8	0.8772935779816514	0.3252793531864881	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	17	False	32	basic	0.2	['attention']	True	296	1074	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4172.684	2345	2753	2359	2891	2707	2777	2485	2905		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.638200197568552e-05	adam	10	+accuracy	0.944942196531792	4172.684	443.0	17	2345	2753	2331	2891	2605	2667	1895	2905	0.1559259117610993	0	0.8704128440366973	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.3291581084153482	10000
32	1	0.8325688073394495	0.3936571585280553	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	10	False	32	basic	0.2	['maxpool final_state attention']	True	169	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4170.452	2345	2753	2359	2891	2605	2669	1895	2905		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.022779109827439768	adam	10	+accuracy	0.994942196531792	4170.452	290.0	10	2345	2753	2331	2891	2605	2667	1895	2905	0.015571737297153969	0	0.8004587155963303	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	1.0825014699782645	10000
33	0	0.5091743119266054	0.8107334205082485	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.4	['maxpool attention meanpool']	True	289	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.78	1777	3099	2675	2705	2757	2869	3005	2385		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.016660414123845738	adam	10	+accuracy	0.5031791907514451	4174.78	285.0	9	1777	1965	2675	2705	2757	2749	3005	2385	0.7218753107681802	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.6930547548191888	10000
34	15	0.7580275229357798	0.5785373428038189	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	24	False	32	basic	0.1	['maxpool meanpool attention']	True	425	1074	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4171.92	1985	1959	1955	2901	2793	2663	1957	2063		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.0593588457198232e-06	adam	10	+accuracy	0.7378612716763006	4171.92	657.0	24	0	1959	0	2901	2793	0	0	0	0.5947361528049416	0	0.7557339449541285	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.5764109066554478	10000
35	19	0.8600917431192661	0.9915614915745601	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	28	False	32	basic	0.3	['attention maxpool final_state']	True	182	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.335999999998	1957	1959	1985	3411	2793	2635	1929	2981		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002840297934096278	adam	10	+accuracy	0.9995664739884392	4174.335999999998	812.0	28	0	1959	0	2901	2793	0	0	0	0.0013126873492782564	0	0.856651376146789	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	1.0262559450098447	10000
36	6	0.8727064220183486	0.4136870335787535	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	15	False	32	basic	0.2	['meanpool attention final_state']	True	340	1074	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.824000000001	2449	1633	1759	2323	2605	2051	2375	2933		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0008067852867355004	adam	10	+accuracy	0.9995664739884392	4174.824000000001	436.0	15	2449	1633	1733	2323	2605	2051	2375	2487	0.0013886932584066545	0	0.8692660550458715	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.8550509781177554	10000
37	7	0.8623853211009175	0.5997217486479453	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	16	False	32	basic	0.2	['attention']	True	320	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.872	2247	1957	2319	1719	2635	2635	2403	2951		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005611592271627301	adam	10	+accuracy	0.9997109826589596	4174.872	488.00000000000006	16	2247	1957	2319	1719	2561	2635	1919	2951	0.0009823263867453497	0	0.8520642201834863	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.9074029273220472	10000
38	8	0.8646788990825688	0.4982216045526521	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	17	False	32	basic	0.0	['final_state maxpool meanpool attention']	True	342	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4170.78	2449	1605	1733	2323	2605	2051	2375	2905		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0014787592379488562	adam	10	+accuracy	1.0	4170.78	529.0	17	2449	1605	1733	2323	2605	2051	2375	2487	0.00019031959641638995	0	0.856651376146789	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.9952892783497062	10000
39	8	0.838302752293578	0.41955254333359854	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	17	False	32	basic	0.4	['final_state maxpool']	True	232	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4171.444	2779	3071	1495	3421	2207	2841	2977	2875		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.0850112139750887e-05	adam	10	+accuracy	0.9267341040462428	4171.444	509.00000000000006	17	2779	3071	1495	3421	2207	2841	2977	2875	0.18793101296309506	0	0.8314220183486238	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.4808956738561392	10000
40	12	0.8681192660550459	0.7741109031651702	False	6919	elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	21	False	32	basic	0.4	['maxpool attention']	True	194	1074	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	False	bidirectional_lm_token_embedder	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	4174.728	2247	1957	2347	3411	2561	2635	1929	2953		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.000583184782597213	adam	10	+accuracy	0.9997109826589596	4174.728	611.0	21	10	1957	1955	3411	2561	2635	1929	2953	0.0010540666753932628	0	0.8646788990825688	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters	True	single_id	just_spaces	semisupervised_text_classification_json	0.8804222707237516	10000
