Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
209	0	0.15803814713896458	1.6934305032094317	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2479.908	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.378202602088724e-06	adam	10	+accuracy	0.14400000000000002	2479.904	15.000000000000002	9	0	0	561	0	561	561	0	0	1.6934596002101898	0	0.15803814713896458	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6931378907627532
210	1	0.15349682107175294	1.6886692709392972	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2480.7960000000003	561	561	561	561	561	559	561	561	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.8320713162553802e-05	adam	10	+accuracy	0.14400000000000002	2480.792	8.0	10	561	561	561	561	561	559	561	561	1.7327538728713991	0	0.15349682107175294	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6823070711559718
211	3	0.2815622161671208	1.5736263460583158	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.1												linear					bag_of_word_counts	classifier	2487.38	1106	1108	1108	1108	1108	1106	1108	1108	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.000780529927294434	adam	10	+accuracy	0.59	2486.9320000000002	306.0	12	1106	1106	1108	1106	1108	1106	1108	1108	1.3917481750249865	0	0.28065395095367845	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5622043874528673
212	10	0.23524069028156225	1.617370307445526	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2487.54	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0004053907668014072	adam	10	+accuracy	0.22	2487.54	16.0	19	561	561	121	561	435	561	561	561	1.6119879931211472	0	0.23524069028156225	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.613269613848792
213	0	0.25522252497729336	54.29487641652426	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7]	200.0		450.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2485.696	515	579	597	647	643	661	693	675	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.07256436215921147	adam	10	+accuracy	0.726	2485.692	7.0	9	455	579	597	647	643	661	693	675	7.102880880236626	0	0.2379654859218892	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	554.6794365776909
214	3	0.16439600363306087	1.631740523709191	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2481.236	561	551	561	561	561	561	561	543	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.731073066627108e-05	adam	10	+accuracy	0.146	2480.784	9.0	12	561	495	10	561	207	561	561	475	1.6248101741075516	0	0.16257947320617622	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6274662547641332
215	4	0.1298819255222525	1.767543329132928	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2480.66	561	561	561	559	561	561	561	561	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.551647141467226e-05	adam	10	+accuracy	0.134	2480.66	9.0	13	561	10	561	559	375	561	561	561	1.8086623698472977	0	0.1298819255222525	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.763646960258484
216	0	0.262488646684832	1.6034694247775607	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3		attention		True		483.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2511.8720000000003	687	669	595	855	651	1099	1145	651	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.3049610090559355e-05	adam	10	+accuracy	0.32	2511.868	12.0	9	685	669	143	779	0	1099	1083	10	1.5757646709680555	0	0.262488646684832	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5828207201427884
217	13	0.259763851044505	1.6029470165570576	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.3		attention		True		98.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2484.8	613	707	595	697	903	1099	1083	651	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.480380958224834e-06	adam	10	+accuracy	0.242	2484.8	24.0	22	397	395	595	389	651	1099	1083	651	1.602915957570076	0	0.25885558583106266	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6027597851223416
218	3	0.2652134423251589	1.572247730361091	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6]	245.0		82.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2483.964	685	615	647	689	693	663	647	557	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.307599133815212e-05	adam	10	+accuracy	0.312	2483.636	9.0	12	685	0	647	689	693	663	647	481	1.531967595219612	0	0.2633969118982743	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5694305102030437
219	8	0.2606721162579473	65.79971938663058	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6]	106.0		206.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2483.376	701	579	597	647	643	661	693	675	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.05988634229672785	adam	10	+accuracy	0.664	2483.376	12.0	17	355	579	597	647	643	661	693	675	0.7727099731564522	0	0.25885558583106266	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	64.7473415798611
220	16	0.2815622161671208	3.81646184126536	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7]	483.0		260.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2487.364	637	649	617	685	617	695	645	719	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.011410402640948695	adam	10	+accuracy	0.9740000000000001	2487.364	24.0	25	373	649	617	657	10	10	10	719	0.1364930234849453	0	0.2770208900999092	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.925552659564548
221	4	0.26793823796548594	1.6376350124677022	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3		meanpool		True		465.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2510.424	0	849	839	637	0	1123	0	0	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.03364782827284776	adam	10	+accuracy	0.634	2510.424	36.0	13	0	0	839	637	0	1123	0	0	1.0314042195677755	0	0.22252497729336967	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8115769094891017
222	2	0.2615803814713896	1.6161640485127766	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.1		final_state		True		457.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2516.66	679	627	985	1019	1017	639	1053	591	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00924847651955854	adam	10	+accuracy	0.512	2516.66	15.000000000000002	11	679	0	985	1019	1017	639	1053	0	1.2318975627422333	0	0.2479564032697548	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.7263832158512542
223	12	0.2779291553133515	1.5376501149601407	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7]	415.0		418.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2522.232	701	629	651	719	649	669	671	651	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.094781248367147e-05	adam	10	+accuracy	0.42	2522.232	19.0	21	701	621	10	719	649	0	339	651	1.3793742805719376	0	0.2779291553133515	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5354122718175252
224	5	0.2524977293369664	1.6145163244671292	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2480.72	561	561	561	551	561	561	561	561	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.6736225022600016e-05	adam	10	+accuracy	0.226	2480.72	10.0	14	561	561	10	533	10	561	245	10	1.6242424100637436	0	0.2524977293369664	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6125244498252869
225	1	0.27338782924613986	1.5920099086231656	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.1												linear					bag_of_word_counts	classifier	2494.908	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005883116169363577	adam	10	+accuracy	0.562	2494.908	372.0	10	1653	1653	1653	1653	1653	1653	1653	1653	1.4453306198120115	0	0.2688465031789282	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5697248114479914
226	0	0.14986376021798364	1.7818000184165106	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2480.112	559	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.792226615773371e-05	adam	10	+accuracy	0.14	2480.104	8.0	9	559	561	561	561	153	0	175	561	1.799058049917221	0	0.14986376021798364	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.7771990564134386
227	6	0.3051771117166213	1.5267779760890536	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.1												linear					bag_of_word_counts	classifier	2486.6279999999997	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.004490835156409663	adam	10	+accuracy	0.948	2486.6279999999997	542.0	15	1653	1653	1653	1653	1653	1653	1653	1653	0.71448864787817	0	0.3024523160762943	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5250819524129229
228	7	0.16439600363306087	1.6318760448031957	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2489.008	561	561	561	559	561	561	561	561	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.831033989157817e-05	adam	10	+accuracy	0.17	2489.008	11.0	16	561	561	10	559	561	561	10	561	1.642805129289627	0	0.16257947320617622	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6306192742453682
229	13	0.33514986376021805	1.5420921709802415	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	381.0		179.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2486.6079999999997	685	629	651	689	693	663	671	685	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001158494519848766	adam	10	+accuracy	0.966	2486.604	21.0	22	685	629	651	293	10	297	671	10	0.35179685801267624	0	0.33242506811989103	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5579204228189256
230	13	0.28247048138056313	1.547444800535838	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.2												linear					bag_of_word_counts	classifier	2486.18	1108	1108	1108	1106	1108	1106	1108	1108	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001667499842203039	adam	10	+accuracy	0.7040000000000001	2486.176	545.0	22	1108	1108	1108	1106	1108	1106	1108	1108	1.2063189446926117	0	0.28247048138056313	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5464827749464247
231	13	0.2742960944595822	5.627815657191807	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6]	77.0		212.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2488.636	679	663	685	591	639	625	579	621	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.01717198508686632	adam	10	+accuracy	0.98	2488.636	17.0	22	143	187	685	591	639	625	579	621	0.043449339224025614	0	0.2724795640326976	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.833483907911513
232	15	0.2770208900999092	1.5387659801377191	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2480.9120000000003	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.003522164636212522	adam	10	+accuracy	0.386	2480.9120000000003	17.0	24	321	561	561	10	0	535	561	10	1.4390510469675064	0	0.2761126248864669	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5379453433884516
233	3	0.3551316984559492	1.5122779276635911	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.1		meanpool		True		254.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2487.6479999999997	687	691	635	935	633	1099	653	793	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.012702535487056195	adam	10	+accuracy	0.996	2487.2	12.0	12	135	0	635	0	633	0	637	793	0.027285260614007708	0	0.3042688465031789	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.6588478883107514
234	8	0.3097184377838329	1.5249403383996751	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.1												linear					bag_of_word_counts	classifier	2486.388	1106	1106	1108	1106	1108	1106	1108	1108	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.004202094376362892	adam	10	+accuracy	0.946	2486.388	428.0	17	1106	1106	1108	1106	1108	1106	1108	1108	0.7375248298048973	0	0.3051771117166213	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5236690706676908
235	0	0.15077202543142598	1.6804880301157634	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2481.7039999999997	497	519	561	561	561	377	561	561	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.5511754866798e-06	adam	10	+accuracy	0.136	2481.696	5.0	9	473	483	561	561	561	317	561	561	1.6719428598880768	0	0.15077202543142598	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6796420150332982
236	16	0.28792007266121705	1.5413021710183883	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.4												linear					bag_of_word_counts	classifier	2486.768	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002301101660062212	adam	10	+accuracy	0.73	2486.768	880.0	25	1653	1653	1653	1653	1653	1653	1653	1653	1.154194787144661	0	0.28792007266121705	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5408636265330844
237	12	0.2970027247956403	1.769272420141432	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	453.0		353.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2524.256	685	615	647	689	693	663	647	685	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0022897804240138795	adam	10	+accuracy	0.966	2524.256	19.0	21	685	261	10	689	693	663	10	685	0.3305341340601444	0	0.29427792915531337	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8462342156304252
238	5	0.3097184377838329	1.531864007314046	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.4												linear					bag_of_word_counts	classifier	2486.604	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.010416748887559179	adam	10	+accuracy	0.9359999999999999	2486.604	416.0	14	1653	1653	1653	1653	1653	1653	1653	1653	0.5399849526584148	0	0.2970027247956403	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5372396773762174
239	13	0.22434150772025432	1.6059046255217655	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.3												linear					bag_of_word_counts	classifier	2486.988	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.383004624962197e-05	adam	10	+accuracy	0.28800000000000003	2486.988	779.0	22	1653	1653	1653	1653	1653	1653	1653	1653	1.5996099710464478	0	0.223433242506812	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6058150331179302
240	0	0.2752043596730245	1.5970699720912511	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4												linear					bag_of_word_counts	classifier	2486.18	1106	1108	1108	1108	1108	1106	1108	1106	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0007987701253255043	adam	10	+accuracy	0.562	2486.096	238.00000000000003	9	1106	1108	1108	1108	1108	1106	1108	1106	1.4026578515768051	0	0.27338782924613986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5607188410229154
241	0	0.3069936421435059	1.555958025985294	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1												linear					bag_of_word_counts	classifier	2486.1279999999997	1106	1106	1108	1106	1108	1106	1108	1108	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.04512903845886142	adam	10	+accuracy	0.996	2486.116	237.00000000000003	9	1106	1106	1108	1106	1108	1106	1108	1108	0.05454721860587597	0	0.2979109900090827	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8756367994679344
242	9	0.28792007266121705	1.7089210881127253	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	279.0		345.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2485.884	619	627	609	707	621	653	677	687	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0037559728186201623	adam	10	+accuracy	0.922	2485.884	14.0	18	619	627	609	707	0	491	677	199	0.39601312577724457	0	0.28247048138056313	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8997646040386624
243	1	0.2633969118982743	1.5698932343059115	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.4					50.0			[1, 2, 3, 4, 5]	75.0		286.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2484.012	577	703	675	673	373	599	701	591	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.16071562451417e-05	adam	10	+accuracy	0.308	2484.004	8.0	10	577	0	675	673	315	599	701	591	1.5532699078321457	0	0.262488646684832	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5679658783806696
244	4	0.189827429609446	1.610670083098941	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3												linear					bag_of_word_counts	classifier	2486.1279999999997	1108	1108	1108	1108	1108	1108	1108	1106	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.0637598668203635e-05	adam	10	+accuracy	0.196	2486.1279999999997	336.0	13	1108	1108	1108	1108	1108	1108	1108	1106	1.608397126197815	0	0.1880108991825613	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6103274954689877
245	9	0.2434150772025432	1.6086842682626512	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.0												linear					bag_of_word_counts	classifier	2486.3360000000002	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.955875183849735e-06	adam	10	+accuracy	0.228	2486.3360000000002	638.0	18	1653	1653	1653	1653	1653	1653	1653	1653	1.6079057008028033	0	0.24069028156221614	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.608641995324029
246	10	0.1771117166212534	1.6133769684367711	False	500	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.3												linear					bag_of_word_counts	classifier	2486.436	1653	1653	1653	1653	1653	1653	1653	1653	/home/suching/reproducibility/data/sst/train_500.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.4329846363626718e-06	adam	10	+accuracy	0.18600000000000003	2486.436	679.0	19	1653	1653	1653	1653	1653	1653	1653	1653	1.6115186661481855	0	0.1771117166212534	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6133572790357802
